OrderID,SalesPersonID,CustomerID,OrderDate,ShipDate,ShippingMethod,ShipMethodID,PaymentMethodID,Freight,TotalSubTotal,TotalTax/Order,TotalDue
ORD-0013363,16,3050,02-11-24,05-11-24,Express Shipping,2,2,15,253.56,17.75,286.31
ORD-0013364,30,3059,03-06-24,10-06-24,Standard Shipping,1,2,5,794.44,55.61,855.05
ORD-0013365,30,2754,16-02-24,23-02-24,Standard Shipping,1,1,5,283,19.81,307.81
ORD-0013366,6,2154,21-12-23,28-12-23,Standard Shipping,1,2,5,665.55,46.59,717.14
ORD-0013367,12,214,19-11-23,26-11-23,Standard Shipping,1,2,5,133.83,9.37,148.2
ORD-0013368,12,89,01-08-23,08-08-23,Standard Shipping,1,1,5,577.95,40.45,623.4
ORD-0013369,6,1061,11-06-23,18-06-23,Standard Shipping,1,1,5,785.88,55.01,845.89
ORD-0013370,2,49,08-12-23,08-12-23,Pickup,3,1,0,536.67,37.56,574.23
ORD-0013371,18,3209,26-04-23,03-05-23,Standard Shipping,1,2,5,290.91,20.36,316.27
ORD-0013372,23,2585,10-05-23,10-05-23,Pickup,3,1,0,438.83,30.71,469.54
ORD-0013373,14,881,30-12-24,06-01-25,Standard Shipping,1,2,5,511.2,35.79,551.99
ORD-0013374,17,54,09-05-23,16-05-23,Standard Shipping,1,1,5,728.08,50.97,784.05
ORD-0013375,30,1365,06-03-23,13-03-23,Standard Shipping,1,1,5,892.61,62.48,960.09
ORD-0013376,29,112,15-04-23,22-04-23,Standard Shipping,1,1,5,334.01,23.38,362.39
ORD-0013377,25,2350,22-06-24,29-06-24,Standard Shipping,1,1,5,130.95,9.16,145.11
ORD-0013378,8,1502,25-08-23,01-09-23,Standard Shipping,1,2,5,389.69,27.27,421.96
ORD-0013379,30,2906,06-09-24,13-09-24,Standard Shipping,1,2,5,500.55,35.04,540.59
ORD-0013380,28,2611,27-12-23,03-01-24,Standard Shipping,1,2,5,301.55,21.11,327.66
ORD-0013381,16,1509,05-03-23,08-03-23,Express Shipping,2,1,15,774.21,54.19,843.4
ORD-0013382,11,2716,22-12-23,29-12-23,Standard Shipping,1,2,5,402.02,28.13,435.15
ORD-0013383,4,911,22-06-24,29-06-24,Standard Shipping,1,1,5,529.26,37.05,571.31
ORD-0013384,3,2695,08-07-24,15-07-24,Standard Shipping,1,2,5,312.53,21.88,339.41
ORD-0013385,2,626,07-06-23,14-06-23,Standard Shipping,1,1,5,546.47,38.26,589.73
ORD-0013386,26,1800,18-11-23,25-11-23,Standard Shipping,1,2,5,398.81,27.92,431.73
ORD-0013387,23,2018,17-05-23,24-05-23,Standard Shipping,1,2,5,534.17,37.4,576.57
ORD-0013388,27,1381,12-03-24,19-03-24,Standard Shipping,1,2,5,490.44,34.33,529.77
ORD-0013389,28,357,03-02-23,10-02-23,Standard Shipping,1,2,5,707.23,49.5,761.73
ORD-0013390,4,1017,02-06-23,09-06-23,Standard Shipping,1,1,5,655.71,45.9,706.61
ORD-0013391,26,1104,05-03-24,12-03-24,Standard Shipping,1,1,5,312.51,21.87,339.38
ORD-0013392,17,604,27-06-23,04-07-23,Standard Shipping,1,1,5,848.98,59.43,913.41
ORD-0013393,8,1000,17-01-23,17-01-23,Pickup,3,2,0,902.11,63.15,965.26
ORD-0013394,17,1389,11-01-24,18-01-24,Standard Shipping,1,2,5,603.96,42.28,651.24
ORD-0013395,18,3111,08-05-24,11-05-24,Express Shipping,2,2,15,209.38,14.66,239.04
ORD-0013396,12,546,21-03-23,24-03-23,Express Shipping,2,1,15,131.1,9.18,155.28
ORD-0013397,7,1805,09-09-24,16-09-24,Standard Shipping,1,2,5,265.2,18.57,288.77
ORD-0013398,28,247,16-06-24,19-06-24,Express Shipping,2,2,15,84.97,5.95,105.92
ORD-0013399,4,2959,17-09-24,24-09-24,Standard Shipping,1,2,5,681.54,47.71,734.25
ORD-0013400,2,2091,19-02-23,19-02-23,Pickup,3,2,0,487.62,34.14,521.76
ORD-0013401,23,894,29-07-23,05-08-23,Standard Shipping,1,2,5,108.12,7.57,120.69
ORD-0013402,9,1462,19-12-23,26-12-23,Standard Shipping,1,2,5,506.31,35.44,546.75
ORD-0013403,17,2556,21-12-24,28-12-24,Standard Shipping,1,1,5,902.51,63.17,970.68
ORD-0013404,19,1623,08-12-24,15-12-24,Standard Shipping,1,1,5,822.41,57.58,884.99
ORD-0013405,22,3439,10-12-24,10-12-24,Pickup,3,2,0,526.36,36.85,563.21
ORD-0013406,12,2593,29-05-23,05-06-23,Standard Shipping,1,2,5,730.1,51.11,786.21
ORD-0013407,10,3006,25-03-23,01-04-23,Standard Shipping,1,1,5,77.56,5.43,87.99
ORD-0013408,8,691,28-12-24,31-12-24,Express Shipping,2,1,15,237.49,16.63,269.12
ORD-0013409,27,1332,17-12-24,17-12-24,Pickup,3,2,0,894.6,62.62,957.22
ORD-0013410,12,1220,01-06-24,08-06-24,Standard Shipping,1,1,5,582.2,40.76,627.96
ORD-0013411,26,2642,27-06-24,04-07-24,Standard Shipping,1,1,5,638.89,44.73,688.62
ORD-0013412,14,903,20-09-23,27-09-23,Standard Shipping,1,2,5,826.08,57.82,888.9
ORD-0013413,1,283,03-04-23,10-04-23,Standard Shipping,1,2,5,81.13,5.68,91.81
ORD-0013414,1,3021,14-01-24,14-01-24,Pickup,3,2,0,72.92,5.1,78.02
ORD-0013415,29,209,09-08-24,09-08-24,Pickup,3,1,0,833,58.31,891.31
ORD-0013416,26,3251,17-03-23,24-03-23,Standard Shipping,1,1,5,361.29,25.29,391.58
ORD-0013417,13,2382,03-01-23,10-01-23,Standard Shipping,1,1,5,120.37,8.42,133.79
ORD-0013418,21,3235,17-07-23,17-07-23,Pickup,3,2,0,444.97,31.15,476.12
ORD-0013419,26,758,16-07-23,16-07-23,Pickup,3,2,0,675.36,47.28,722.64
ORD-0013420,29,1763,03-07-24,06-07-24,Express Shipping,2,1,15,196.9,13.78,225.68
ORD-0013421,2,371,08-01-23,11-01-23,Express Shipping,2,2,15,711.34,49.81,776.15
ORD-0013422,2,2215,12-12-23,19-12-23,Standard Shipping,1,2,5,324.2,22.7,351.9
ORD-0013423,18,2859,08-11-23,15-11-23,Standard Shipping,1,1,5,541.8,37.92,584.72
ORD-0013424,21,1798,18-10-23,25-10-23,Standard Shipping,1,2,5,207.23,14.51,226.74
ORD-0013425,27,880,14-07-23,17-07-23,Express Shipping,2,2,15,570.11,39.91,625.02
ORD-0013426,19,816,10-08-24,17-08-24,Standard Shipping,1,1,5,821.6,57.52,884.12
ORD-0013427,9,2082,20-10-24,27-10-24,Standard Shipping,1,2,5,11.63,0.81,17.44
ORD-0013428,2,2305,23-01-24,23-01-24,Pickup,3,2,0,594.35,41.6,635.95
ORD-0013429,9,1581,28-02-24,28-02-24,Pickup,3,2,0,1445.89,101.21,1547.1
ORD-0013430,27,1519,21-03-23,28-03-23,Standard Shipping,1,1,5,621.6,43.51,670.11
ORD-0013431,29,641,05-03-23,12-03-23,Standard Shipping,1,1,5,453.64,31.76,490.4
ORD-0013432,21,3154,30-10-24,06-11-24,Standard Shipping,1,2,5,1434.3,100.4,1539.7
ORD-0013433,12,3436,28-08-24,04-09-24,Standard Shipping,1,1,5,396.99,27.79,429.78
ORD-0013434,26,3419,23-01-23,23-01-23,Pickup,3,2,0,559.5,39.16,598.66
ORD-0013435,8,2003,04-03-23,07-03-23,Express Shipping,2,1,15,388.53,27.2,430.73
ORD-0013436,14,2395,23-04-23,30-04-23,Standard Shipping,1,2,5,455.24,31.86,492.1
ORD-0013437,3,3282,03-04-24,10-04-24,Standard Shipping,1,1,5,191.55,13.41,209.96
ORD-0013438,19,379,24-12-24,31-12-24,Standard Shipping,1,2,5,110.08,7.71,122.79
ORD-0013439,15,536,10-05-23,17-05-23,Standard Shipping,1,1,5,989.64,69.28,1063.92
ORD-0013440,2,2394,14-09-24,21-09-24,Standard Shipping,1,2,5,537.27,37.6,579.87
ORD-0013441,4,115,01-08-24,08-08-24,Standard Shipping,1,1,5,806.11,56.43,867.54
ORD-0013442,8,513,10-05-23,17-05-23,Standard Shipping,1,1,5,40.17,2.81,47.98
ORD-0013443,28,561,03-05-23,10-05-23,Standard Shipping,1,1,5,764.71,53.54,823.25
ORD-0013444,18,147,27-06-23,04-07-23,Standard Shipping,1,2,5,203.86,14.28,223.14
ORD-0013445,15,584,14-08-23,21-08-23,Standard Shipping,1,2,5,836.35,58.55,899.9
ORD-0013446,17,2352,27-01-23,30-01-23,Express Shipping,2,1,15,419.48,29.36,463.84
ORD-0013447,13,3267,15-09-24,22-09-24,Standard Shipping,1,1,5,902.21,63.15,970.36
ORD-0013448,28,705,04-12-24,04-12-24,Pickup,3,1,0,118.15,8.27,126.42
ORD-0013449,11,2898,24-03-24,31-03-24,Standard Shipping,1,2,5,238.38,16.68,260.06
ORD-0013450,4,1059,12-11-24,15-11-24,Express Shipping,2,2,15,373.31,26.13,414.44
ORD-0013451,26,57,21-03-23,28-03-23,Standard Shipping,1,2,5,129.18,9.04,143.22
ORD-0013452,8,1959,25-04-24,25-04-24,Pickup,3,2,0,806.2,56.44,862.64
ORD-0013453,13,2773,21-08-24,28-08-24,Standard Shipping,1,1,5,235.44,16.48,256.92
ORD-0013454,27,2807,29-05-23,29-05-23,Pickup,3,2,0,1204.34,84.3,1288.64
ORD-0013455,17,2925,11-09-23,18-09-23,Standard Shipping,1,1,5,102.24,7.16,114.4
ORD-0013456,11,3075,08-02-23,11-02-23,Express Shipping,2,2,15,445.57,31.19,491.76
ORD-0013457,21,625,01-06-23,08-06-23,Standard Shipping,1,2,5,925.97,64.82,995.79
ORD-0013458,1,173,03-08-24,10-08-24,Standard Shipping,1,2,5,762.64,53.39,821.03
ORD-0013459,17,378,29-05-24,05-06-24,Standard Shipping,1,1,5,463.71,32.46,501.17
ORD-0013460,15,1441,08-03-23,11-03-23,Express Shipping,2,1,15,14.89,1.04,30.93
ORD-0013461,10,3040,14-08-24,21-08-24,Standard Shipping,1,1,5,327.34,22.91,355.25
ORD-0013462,15,472,24-11-23,01-12-23,Standard Shipping,1,1,5,389.94,27.3,422.24
ORD-0013463,17,534,15-07-23,22-07-23,Standard Shipping,1,2,5,273.87,19.17,298.04
ORD-0013464,18,1675,09-12-23,12-12-23,Express Shipping,2,2,15,234.22,16.4,265.62
ORD-0013465,26,2503,30-09-23,07-10-23,Standard Shipping,1,2,5,946.63,66.27,1017.9
ORD-0013466,22,305,09-02-24,16-02-24,Standard Shipping,1,2,5,429.01,30.04,464.05
ORD-0013467,1,2282,29-02-24,07-03-24,Standard Shipping,1,1,5,156.04,10.93,171.97
ORD-0013468,1,324,25-02-23,04-03-23,Standard Shipping,1,2,5,309.76,21.68,336.44
ORD-0013469,12,1363,19-06-24,26-06-24,Standard Shipping,1,2,5,66.56,4.66,76.22
ORD-0013470,9,980,15-05-23,22-05-23,Standard Shipping,1,2,5,695.68,48.69,749.37
ORD-0013471,11,1116,20-03-23,27-03-23,Standard Shipping,1,1,5,701.2,49.09,755.29
ORD-0013472,29,584,21-03-23,28-03-23,Standard Shipping,1,1,5,91.49,6.4,102.89
ORD-0013473,16,656,31-01-23,31-01-23,Pickup,3,1,0,175.83,12.31,188.14
ORD-0013474,25,985,20-02-23,27-02-23,Standard Shipping,1,1,5,123.42,8.64,137.06
ORD-0013475,18,3433,20-09-24,27-09-24,Standard Shipping,1,1,5,262.37,18.37,285.74
ORD-0013476,22,2143,12-02-23,19-02-23,Standard Shipping,1,1,5,509.18,35.65,549.83
ORD-0013477,17,973,15-09-23,18-09-23,Express Shipping,2,1,15,756.92,52.99,824.91
ORD-0013478,11,2204,08-01-23,11-01-23,Express Shipping,2,2,15,1169.49,81.87,1266.36
ORD-0013479,6,2195,28-06-24,05-07-24,Standard Shipping,1,2,5,58.83,4.12,67.95
ORD-0013480,28,2050,06-10-23,13-10-23,Standard Shipping,1,2,5,490.75,34.36,530.11
ORD-0013481,9,968,24-11-24,01-12-24,Standard Shipping,1,2,5,538.24,37.68,580.92
ORD-0013482,4,3372,16-04-24,23-04-24,Standard Shipping,1,1,5,443.82,31.07,479.89
ORD-0013483,14,1170,09-03-24,09-03-24,Pickup,3,1,0,912.5,63.88,976.38
ORD-0013484,30,1446,01-11-24,08-11-24,Standard Shipping,1,2,5,535.99,37.52,578.51
ORD-0013485,8,1666,02-12-23,09-12-23,Standard Shipping,1,1,5,49.8,3.49,58.29
ORD-0013486,15,1787,29-07-23,05-08-23,Standard Shipping,1,1,5,125.11,8.76,138.87
ORD-0013487,23,555,02-10-23,09-10-23,Standard Shipping,1,1,5,587.6,41.13,633.73
ORD-0013488,12,1200,14-12-23,17-12-23,Express Shipping,2,2,15,1095.53,76.7,1187.23
ORD-0013489,18,3116,03-10-23,10-10-23,Standard Shipping,1,2,5,402.72,28.19,435.91
ORD-0013490,14,482,06-07-24,13-07-24,Standard Shipping,1,1,5,425.19,29.76,459.95
ORD-0013491,27,1697,13-11-24,20-11-24,Standard Shipping,1,1,5,462.6,32.38,499.98
ORD-0013492,12,2425,25-10-24,01-11-24,Standard Shipping,1,2,5,355.99,24.92,385.91
ORD-0013493,4,735,16-06-23,23-06-23,Standard Shipping,1,1,5,147.82,10.35,163.17
ORD-0013494,19,132,12-02-23,12-02-23,Pickup,3,1,0,425.07,29.75,454.82
ORD-0013495,30,2383,25-04-23,02-05-23,Standard Shipping,1,1,5,820.97,57.47,883.44
ORD-0013496,11,695,18-07-24,18-07-24,Pickup,3,2,0,422.42,29.57,451.99
ORD-0013497,13,1511,26-05-24,29-05-24,Express Shipping,2,1,15,502.54,35.18,552.72
ORD-0013498,24,1641,15-07-23,22-07-23,Standard Shipping,1,1,5,564.82,39.55,609.37
ORD-0013499,11,382,23-05-23,30-05-23,Standard Shipping,1,2,5,686.1,48.02,739.12
ORD-0013500,25,632,24-10-24,31-10-24,Standard Shipping,1,2,5,86.66,6.07,97.73
ORD-0013501,13,3288,28-10-23,04-11-23,Standard Shipping,1,1,5,217.95,15.25,238.2
ORD-0013502,15,1210,06-09-24,13-09-24,Standard Shipping,1,2,5,560.18,39.21,604.39
ORD-0013503,17,1701,03-05-23,10-05-23,Standard Shipping,1,1,5,254.34,17.8,277.14
ORD-0013504,28,3448,02-03-23,09-03-23,Standard Shipping,1,1,5,55.27,3.87,64.14
ORD-0013505,28,3493,11-05-23,11-05-23,Pickup,3,2,0,622.4,43.57,665.97
ORD-0013506,10,3360,27-07-24,27-07-24,Pickup,3,1,0,700.32,49.02,749.34
ORD-0013507,9,3284,16-09-24,16-09-24,Pickup,3,2,0,608.09,42.56,650.65
ORD-0013508,26,682,09-03-23,16-03-23,Standard Shipping,1,2,5,64.28,4.5,73.78
ORD-0013509,13,335,21-08-24,28-08-24,Standard Shipping,1,1,5,83.76,5.86,94.62
ORD-0013510,18,1904,28-07-23,28-07-23,Pickup,3,1,0,844.31,59.1,903.41
ORD-0013511,6,1548,11-06-24,11-06-24,Pickup,3,1,0,1438.36,100.69,1539.05
ORD-0013512,15,1952,28-07-24,04-08-24,Standard Shipping,1,1,5,495.09,34.66,534.75
ORD-0013513,30,1156,07-04-24,14-04-24,Standard Shipping,1,1,5,1292.81,90.5,1388.31
ORD-0013514,15,3445,21-09-24,28-09-24,Standard Shipping,1,1,5,370.92,25.96,401.88
ORD-0013515,25,2912,15-10-23,22-10-23,Standard Shipping,1,2,5,483.47,33.84,522.31
ORD-0013516,24,3267,08-11-24,15-11-24,Standard Shipping,1,1,5,237.42,16.62,259.04
ORD-0013517,27,1193,03-11-24,10-11-24,Standard Shipping,1,1,5,153.54,10.75,169.29
ORD-0013518,5,3049,27-05-24,03-06-24,Standard Shipping,1,1,5,204.66,14.33,223.99
ORD-0013519,8,1551,27-10-23,03-11-23,Standard Shipping,1,1,5,425.87,29.81,460.68
ORD-0013520,30,2550,25-09-24,02-10-24,Standard Shipping,1,2,5,17.06,1.19,23.25
ORD-0013521,6,2301,01-05-24,08-05-24,Standard Shipping,1,1,5,249.6,17.47,272.07
ORD-0013522,6,2800,11-04-23,14-04-23,Express Shipping,2,1,15,145.22,10.17,170.39
ORD-0013523,12,2065,21-11-23,21-11-23,Pickup,3,1,0,48.08,3.37,51.45
ORD-0013524,9,2840,21-09-24,28-09-24,Standard Shipping,1,2,5,654.18,45.8,704.98
ORD-0013525,12,175,10-11-23,17-11-23,Standard Shipping,1,1,5,227,15.89,247.89
ORD-0013526,4,5,11-04-24,18-04-24,Standard Shipping,1,2,5,39.36,2.76,47.12
ORD-0013527,20,2947,08-06-23,15-06-23,Standard Shipping,1,2,5,357.87,25.05,387.92
ORD-0013528,24,466,06-12-24,13-12-24,Standard Shipping,1,2,5,818.72,57.3,881.02
ORD-0013529,16,735,29-10-24,05-11-24,Standard Shipping,1,1,5,377.79,26.45,409.24
ORD-0013530,15,3292,30-12-23,06-01-24,Standard Shipping,1,1,5,630.68,44.15,679.83
ORD-0013531,11,1145,18-05-24,18-05-24,Pickup,3,2,0,840.5,58.83,899.33
ORD-0013532,26,2054,06-03-23,09-03-23,Express Shipping,2,1,15,413.34,28.93,457.27
ORD-0013533,11,1452,06-04-24,13-04-24,Standard Shipping,1,2,5,159.42,11.16,175.58
ORD-0013534,5,2380,18-09-24,25-09-24,Standard Shipping,1,1,5,620.74,43.46,669.2
ORD-0013535,12,1323,29-09-23,29-09-23,Pickup,3,1,0,607.47,42.53,650
ORD-0013536,4,2706,30-09-23,07-10-23,Standard Shipping,1,1,5,322.84,22.6,350.44
ORD-0013537,1,109,01-02-24,08-02-24,Standard Shipping,1,1,5,182.67,12.79,200.46
ORD-0013538,12,3287,13-05-23,13-05-23,Pickup,3,2,0,311.53,21.81,333.34
ORD-0013539,26,3408,14-12-24,14-12-24,Pickup,3,1,0,843.85,59.07,902.92
ORD-0013540,13,3475,06-03-24,06-03-24,Pickup,3,1,0,318.15,22.27,340.42
ORD-0013541,21,1570,01-02-24,04-02-24,Express Shipping,2,2,15,139.15,9.74,163.89
ORD-0013542,19,2399,30-04-24,30-04-24,Pickup,3,1,0,223.14,15.62,238.76
ORD-0013543,19,504,07-06-24,14-06-24,Standard Shipping,1,2,5,462.98,32.41,500.39
ORD-0013544,19,2417,28-12-23,04-01-24,Standard Shipping,1,1,5,1220.34,85.42,1310.76
ORD-0013545,29,1814,01-01-24,08-01-24,Standard Shipping,1,1,5,602.45,42.17,649.62
ORD-0013546,29,1527,04-10-23,11-10-23,Standard Shipping,1,1,5,371.08,25.97,402.05
ORD-0013547,21,967,23-09-24,30-09-24,Standard Shipping,1,1,5,260.94,18.26,284.2
ORD-0013548,16,2243,02-05-23,02-05-23,Pickup,3,1,0,759.91,53.19,813.1
ORD-0013549,10,2918,23-09-24,30-09-24,Standard Shipping,1,1,5,638.82,44.72,688.54
ORD-0013550,14,605,02-04-23,02-04-23,Pickup,3,2,0,463.21,32.43,495.64
ORD-0013551,19,611,04-05-24,04-05-24,Pickup,3,2,0,723.44,50.64,774.08
ORD-0013552,24,1663,19-10-24,26-10-24,Standard Shipping,1,1,5,876.23,61.34,942.57
ORD-0013553,4,1062,15-10-23,22-10-23,Standard Shipping,1,1,5,1006.47,70.46,1081.93
ORD-0013554,1,1150,12-08-23,15-08-23,Express Shipping,2,1,15,86.73,6.07,107.8
ORD-0013555,30,2347,29-05-23,05-06-23,Standard Shipping,1,2,5,35.37,2.48,42.85
ORD-0013556,27,2383,15-10-23,22-10-23,Standard Shipping,1,2,5,416.07,29.12,450.19
ORD-0013557,6,2363,21-02-24,24-02-24,Express Shipping,2,1,15,687.6,48.12,750.72
ORD-0013558,1,3463,30-09-24,07-10-24,Standard Shipping,1,1,5,420.25,29.42,454.67
ORD-0013559,16,353,18-01-24,18-01-24,Pickup,3,1,0,547.59,38.33,585.92
ORD-0013560,18,3456,05-10-23,12-10-23,Standard Shipping,1,1,5,348.06,24.36,377.42
ORD-0013561,20,1422,19-07-23,26-07-23,Standard Shipping,1,1,5,212.46,14.88,232.34
ORD-0013562,6,451,13-02-23,13-02-23,Pickup,3,2,0,507.39,35.52,542.91
ORD-0013563,5,2183,22-10-23,29-10-23,Standard Shipping,1,2,5,60.12,4.21,69.33
ORD-0013564,29,42,06-01-23,13-01-23,Standard Shipping,1,1,5,207.45,14.52,226.97
ORD-0013565,18,2494,17-05-23,20-05-23,Express Shipping,2,2,15,464.13,32.48,511.61
ORD-0013566,23,2686,23-12-23,23-12-23,Pickup,3,1,0,914.69,64.03,978.72
ORD-0013567,23,1065,31-03-24,03-04-24,Express Shipping,2,1,15,273.06,19.11,307.17
ORD-0013568,7,2183,16-04-24,23-04-24,Standard Shipping,1,1,5,524.06,36.68,565.74
ORD-0013569,12,2200,27-07-23,03-08-23,Standard Shipping,1,1,5,721.24,50.48,776.72
ORD-0013570,17,2008,10-11-23,17-11-23,Standard Shipping,1,2,5,101.92,7.13,114.05
ORD-0013571,21,486,11-03-24,14-03-24,Express Shipping,2,1,15,571.49,40.01,626.5
ORD-0013572,27,2234,22-07-23,29-07-23,Standard Shipping,1,1,5,540.33,37.82,583.15
ORD-0013573,1,1062,03-12-23,10-12-23,Standard Shipping,1,2,5,47.41,3.32,55.73
ORD-0013574,21,2608,30-07-24,06-08-24,Standard Shipping,1,1,5,850.48,59.54,915.02
ORD-0013575,25,1810,15-09-24,22-09-24,Standard Shipping,1,1,5,393.64,27.55,426.19
ORD-0013576,24,321,01-01-23,08-01-23,Standard Shipping,1,1,5,598.59,41.91,645.5
ORD-0013577,1,550,06-01-23,13-01-23,Standard Shipping,1,2,5,586.38,41.04,632.42
ORD-0013578,7,1032,26-12-24,02-01-25,Standard Shipping,1,2,5,807.52,56.52,869.04
ORD-0013579,3,1198,29-03-23,05-04-23,Standard Shipping,1,1,5,854.2,59.8,919
ORD-0013580,15,2591,25-09-24,02-10-24,Standard Shipping,1,1,5,353.91,24.77,383.68
ORD-0013581,3,2420,09-09-23,16-09-23,Standard Shipping,1,1,5,630.55,44.14,679.69
ORD-0013582,23,1242,26-08-23,02-09-23,Standard Shipping,1,2,5,93.3,6.53,104.83
ORD-0013583,2,1987,04-04-23,07-04-23,Express Shipping,2,2,15,179.98,12.6,207.58
ORD-0013584,15,2690,27-02-23,06-03-23,Standard Shipping,1,1,5,576.57,40.36,621.93
ORD-0013585,22,284,18-07-24,21-07-24,Express Shipping,2,1,15,423.3,29.64,467.94
ORD-0013586,5,2298,21-10-23,28-10-23,Standard Shipping,1,1,5,478.44,33.5,516.94
ORD-0013587,2,991,20-10-24,27-10-24,Standard Shipping,1,2,5,697.96,48.86,751.82
ORD-0013588,24,1997,27-03-23,30-03-23,Express Shipping,2,1,15,1057.72,74.05,1146.77
ORD-0013589,6,357,26-09-24,03-10-24,Standard Shipping,1,2,5,346.76,24.27,376.03
ORD-0013590,24,337,11-02-24,18-02-24,Standard Shipping,1,2,5,867.57,60.74,933.31
ORD-0013591,7,1721,02-03-23,09-03-23,Standard Shipping,1,2,5,672.36,47.07,724.43
ORD-0013592,26,2630,02-08-23,09-08-23,Standard Shipping,1,2,5,662.37,46.37,713.74
ORD-0013593,24,389,07-05-23,14-05-23,Standard Shipping,1,2,5,43.54,3.05,51.59
ORD-0013594,13,1162,22-01-24,29-01-24,Standard Shipping,1,2,5,226.84,15.88,247.72
ORD-0013595,10,1512,06-02-23,09-02-23,Express Shipping,2,1,15,290.98,20.37,326.35
ORD-0013596,4,3216,05-07-23,08-07-23,Express Shipping,2,2,15,189.72,13.28,218
ORD-0013597,28,3025,29-06-23,29-06-23,Pickup,3,1,0,335.55,23.49,359.04
ORD-0013598,9,993,22-05-24,29-05-24,Standard Shipping,1,1,5,723.11,50.62,778.73
ORD-0013599,6,1149,16-01-23,16-01-23,Pickup,3,1,0,883.82,61.87,945.69
ORD-0013600,16,1559,21-11-24,28-11-24,Standard Shipping,1,2,5,617.74,43.25,665.99
ORD-0013601,19,2187,25-03-24,01-04-24,Standard Shipping,1,2,5,745.63,52.2,802.83
ORD-0013602,20,1818,13-03-23,20-03-23,Standard Shipping,1,2,5,654.45,45.82,705.27
ORD-0013603,18,614,11-12-23,18-12-23,Standard Shipping,1,2,5,67.74,4.74,77.48
ORD-0013604,18,2906,15-04-24,22-04-24,Standard Shipping,1,2,5,912.7,63.89,981.59
ORD-0013605,20,1338,23-02-23,02-03-23,Standard Shipping,1,2,5,660.37,46.23,711.6
ORD-0013606,6,1180,29-12-24,05-01-25,Standard Shipping,1,1,5,478.58,33.5,517.08
ORD-0013607,10,3510,15-06-24,22-06-24,Standard Shipping,1,1,5,135.23,9.47,149.7
ORD-0013608,2,2034,21-03-23,28-03-23,Standard Shipping,1,1,5,360.41,25.22,390.63
ORD-0013609,11,3242,30-11-23,07-12-23,Standard Shipping,1,1,5,195.46,13.68,214.14
ORD-0013610,14,2923,25-05-24,01-06-24,Standard Shipping,1,1,5,655.52,45.89,706.41
ORD-0013611,10,1503,20-09-23,27-09-23,Standard Shipping,1,1,5,92.79,6.5,104.29
ORD-0013612,10,2320,20-06-24,20-06-24,Pickup,3,2,0,615.7,43.1,658.8
ORD-0013613,27,2195,27-08-23,03-09-23,Standard Shipping,1,1,5,424.34,29.7,459.04
ORD-0013614,29,1057,08-10-23,15-10-23,Standard Shipping,1,2,5,1055.15,73.85,1134
ORD-0013615,4,219,11-12-23,18-12-23,Standard Shipping,1,2,5,1088.58,76.19,1169.77
ORD-0013616,6,992,22-01-24,22-01-24,Pickup,3,1,0,699.57,48.98,748.55
ORD-0013617,28,1153,21-10-23,28-10-23,Standard Shipping,1,2,5,224.82,15.74,245.56
ORD-0013618,8,92,12-07-24,15-07-24,Express Shipping,2,1,15,39.77,2.78,57.55
ORD-0013619,11,2771,24-04-24,01-05-24,Standard Shipping,1,2,5,240.84,16.86,262.7
ORD-0013620,1,758,19-04-24,26-04-24,Standard Shipping,1,2,5,427.2,29.9,462.1
ORD-0013621,5,1641,12-11-24,15-11-24,Express Shipping,2,1,15,889.98,62.29,967.27
ORD-0013622,13,709,13-07-24,20-07-24,Standard Shipping,1,2,5,20.81,1.46,27.27
ORD-0013623,17,1978,06-02-24,13-02-24,Standard Shipping,1,2,5,543.65,38.05,586.7
ORD-0013624,9,1538,24-07-24,24-07-24,Pickup,3,2,0,60.76,4.25,65.01
ORD-0013625,12,843,01-12-24,04-12-24,Express Shipping,2,2,15,995.03,69.66,1079.69
ORD-0013626,25,3326,07-01-23,14-01-23,Standard Shipping,1,1,5,661.68,46.32,713
ORD-0013627,25,2647,30-08-23,02-09-23,Express Shipping,2,2,15,900.15,63.01,978.16
ORD-0013628,16,1494,17-06-23,24-06-23,Standard Shipping,1,1,5,940.42,65.84,1011.26
ORD-0013629,26,1389,25-03-23,28-03-23,Express Shipping,2,2,15,543.96,38.07,597.03
ORD-0013630,1,63,14-05-24,21-05-24,Standard Shipping,1,1,5,994.27,69.6,1068.87
ORD-0013631,6,1390,28-09-23,05-10-23,Standard Shipping,1,2,5,823.44,57.64,886.08
ORD-0013632,2,2717,17-06-23,24-06-23,Standard Shipping,1,1,5,853.69,59.77,918.46
ORD-0013633,5,2382,22-07-23,29-07-23,Standard Shipping,1,1,5,167.02,11.69,183.71
ORD-0013634,30,441,11-01-24,18-01-24,Standard Shipping,1,1,5,721.61,50.51,777.12
ORD-0013635,11,3260,21-07-24,21-07-24,Pickup,3,1,0,261.63,18.32,279.95
ORD-0013636,26,995,28-12-24,31-12-24,Express Shipping,2,1,15,860.17,60.22,935.39
ORD-0013637,27,579,09-04-24,16-04-24,Standard Shipping,1,2,5,265.46,18.58,289.04
ORD-0013638,4,901,25-10-23,01-11-23,Standard Shipping,1,1,5,718.86,50.32,774.18
ORD-0013639,28,3327,17-08-23,24-08-23,Standard Shipping,1,1,5,1220.76,85.46,1311.22
