ProductID,ProductName,Brand,SubCategoryID,UsageFrequency,UnitPrice,Rating,NumberOfReviews,ProductSize,SkinType,GenderTarget,PackagingType,MainIngredient,CrueltyFree2,CountryOfOrigin
11274,Divine CC Cream,Glossier,6,Daily,108.12,2.5,7470,200ml,Normal,Male,Spray,Hyaluronic Acid,0,Japan
11275,Divine Highlighter,Milk Makeup,9,Daily,120.04,1.9,902,150ml,Combination,Male,Tube,Aloe Vera,0,Italy
11276,Divine Lip Liner,Fenty Beauty,15,Monthly,98.85,1,6381,30ml,Sensitive,Female,Compact,Glycerin,1,South Korea
11277,Perfect Face Mask,E.l.f.,11,Daily,134.21,4.5,4780,150ml,Combination,Male,Spray,Vitamin C,1,Australia
11278,Ultra Eyeliner,Danessa Myricks,8,Weekly,32.96,4.4,3971,250ml,Dry,Unisex,Spray,Aloe Vera,1,Germany
11279,Super Cleanser,RMS Beauty,11,Monthly,119.8,3.4,1431,50ml,Dry,Male,Bottle,Vitamin C,0,Japan
11280,Ultra Mascara,Rare Beauty,4,Daily,26.66,1.3,7662,150ml,Dry,Female,Compact,Hyaluronic Acid,0,UK
11281,Perfect CC Cream,Kiehl’s,11,Daily,117.66,3,8556,250ml,Sensitive,Female,Jar,Vitamin C,0,France
11282,Ultra Mascara,RMS Beauty,19,Daily,19.55,3.3,1778,250ml,Sensitive,Female,Jar,Vitamin C,1,Australia
11283,Ultra Eye Shadow,Kiehl’s,3,Daily,53.58,4.6,6455,30ml,Sensitive,Male,Tube,Vitamin C,0,South Korea
11284,Perfect Cleanser,NARS,1,Occasional,84.31,2.4,2459,30ml,Combination,Female,Jar,Retinol,1,Germany
11285,Divine Moisturizer,Perricone MD,4,Weekly,123.06,1.2,2851,150ml,Oily,Male,Tube,Hyaluronic Acid,0,Germany
11286,Ultra Bronzer,Shiseido,14,Weekly,33.97,4.6,2136,30ml,Normal,Male,Compact,Vitamin C,0,Italy
11287,Perfect Face Mask,E.l.f.,18,Occasional,64.91,3.2,6548,100ml,Oily,Unisex,Tube,Salicylic Acid,1,Italy
11288,Magic Primer,KVD Beauty,16,Occasional,138.47,2.7,7051,250ml,Oily,Male,Compact,Aloe Vera,1,Italy
11289,Magic Foundation,Too Faced,14,Daily,46.68,4.2,7524,250ml,Oily,Male,Jar,Aloe Vera,1,Germany
11290,Super Lip Gloss,Bite Beauty,20,Weekly,98.48,1.6,4125,100ml,Normal,Unisex,Spray,Shea Butter,1,Italy
11291,Perfect Powder,Bourjois,15,Monthly,119.29,3,7332,200ml,Oily,Female,Compact,Retinol,1,USA
11292,Perfect BB Cream,Morphe,14,Weekly,76.65,2.2,1610,250ml,Combination,Unisex,Jar,Aloe Vera,0,USA
11293,Perfect Makeup Remover,Glossier,15,Daily,115.35,3.2,6994,30ml,Sensitive,Female,Spray,Vitamin C,1,South Korea
11294,Divine Blush,Sisley,15,Daily,91.49,2.8,742,200ml,Dry,Male,Spray,Vitamin C,0,Italy
11295,Divine Serum,Natasha Denona,24,Weekly,87.4,4.3,4800,200ml,Dry,Male,Compact,Shea Butter,0,Germany
11296,Magic Moisturizer,ColourPop,9,Daily,45.9,4.8,1098,50ml,Dry,Female,Tube,Shea Butter,1,Australia
11297,Ultra Lipstick,Too Faced,16,Monthly,95.8,4.3,1807,250ml,Oily,Female,Tube,Hyaluronic Acid,1,Japan
11298,Magic Makeup Remover,RMS Beauty,18,Monthly,23.63,2,5496,200ml,Sensitive,Male,Bottle,Hyaluronic Acid,0,Italy
11299,Perfect Moisturizer,Drunk Elephant,18,Weekly,56.4,4.4,1275,200ml,Normal,Female,Bottle,Salicylic Acid,0,USA
11300,Perfect Serum,Perricone MD,17,Monthly,27.08,2.4,9064,250ml,Normal,Female,Tube,Aloe Vera,0,South Korea
11301,Magic Primer,Danessa Myricks,12,Occasional,134.63,4.6,94,200ml,Normal,Unisex,Stick,Hyaluronic Acid,0,Italy
11302,Ultra Lip Gloss,Natasha Denona,16,Daily,128.36,2.8,6239,250ml,Oily,Unisex,Bottle,Shea Butter,0,Italy
11303,Perfect Moisturizer,Kiehl’s,15,Occasional,101.86,3.2,4455,50ml,Normal,Male,Stick,Shea Butter,0,Japan
11304,Magic Exfoliator,E.l.f.,15,Weekly,136.65,4,5360,250ml,Dry,Female,Bottle,Salicylic Acid,0,Italy
11305,Super Cleanser,Too Faced,14,Monthly,33.9,2.1,8898,50ml,Oily,Male,Tube,Aloe Vera,0,Japan
11306,Perfect Concealer,Bite Beauty,11,Occasional,99.76,2.1,9723,30ml,Sensitive,Male,Compact,Shea Butter,1,South Korea
11307,Magic Lipstick,Becca,21,Monthly,138.72,2.7,2499,50ml,Sensitive,Male,Compact,Vitamin C,1,Italy
11308,Magic Face Oil,Kiehl’s,20,Monthly,137.93,3.4,2693,100ml,Normal,Female,Compact,Vitamin C,0,South Korea
11309,Super Eye Shadow,Tarte,21,Monthly,145.22,1.4,3978,50ml,Combination,Female,Stick,Aloe Vera,1,UK
11310,Perfect BB Cream,Clinique,10,Weekly,125.16,3,5618,150ml,Dry,Unisex,Tube,Shea Butter,1,Italy
11311,Perfect Cleanser,Anastasia Beverly Hills,6,Daily,60.21,2.1,4793,200ml,Sensitive,Unisex,Bottle,Shea Butter,0,Australia
11312,Super Face Mask,Glossier,16,Daily,108.13,2.8,8931,150ml,Dry,Female,Jar,Shea Butter,1,Australia
11313,Divine Eye Shadow,Morphe,5,Daily,70.39,4.9,6941,200ml,Dry,Unisex,Stick,Shea Butter,0,South Korea
11314,Divine Serum,Drunk Elephant,15,Daily,96.98,3.8,1555,100ml,Dry,Unisex,Tube,Aloe Vera,1,Germany
11315,Ultra Highlighter,Bourjois,24,Weekly,16.55,4.8,9954,150ml,Sensitive,Female,Stick,Hyaluronic Acid,0,UK
11316,Ultra Lipstick,E.l.f.,11,Daily,135.09,3.6,225,30ml,Oily,Male,Bottle,Hyaluronic Acid,0,France
11317,Super Mascara,Sisley,22,Weekly,16.32,3.1,925,50ml,Oily,Unisex,Stick,Retinol,1,USA
11318,Ultra Primer,E.l.f.,23,Weekly,147.14,1.4,1795,50ml,Oily,Male,Tube,Salicylic Acid,1,Japan
11319,Perfect Mascara,Make Up For Ever,10,Occasional,110.78,1.3,6768,150ml,Dry,Male,Compact,Glycerin,0,Italy
11320,Divine Makeup Remover,Kylie Cosmetics,1,Weekly,112.48,1.2,5233,200ml,Sensitive,Male,Compact,Retinol,1,France
11321,Super BB Cream,Laura Mercier,22,Weekly,148.49,4.7,8064,30ml,Sensitive,Female,Compact,Aloe Vera,0,Italy
11322,Super Serum,E.l.f.,3,Monthly,60.3,4.4,2135,200ml,Oily,Female,Bottle,Shea Butter,1,Italy
11323,Super Powder,Morphe,1,Daily,148.84,3.8,6640,50ml,Normal,Male,Stick,Glycerin,1,Japan
11324,Super Moisturizer,Clinique,9,Monthly,121.17,3.7,3830,250ml,Dry,Unisex,Spray,Hyaluronic Acid,0,USA
11325,Perfect Setting Spray,Danessa Myricks,6,Monthly,123.83,2.4,2199,100ml,Normal,Female,Compact,Aloe Vera,0,France
11326,Super Contour,Fenty Beauty,19,Daily,107.99,1.8,5383,100ml,Combination,Unisex,Bottle,Hyaluronic Acid,1,Germany
11327,Super CC Cream,IT Cosmetics,19,Monthly,133.72,3.1,8692,50ml,Normal,Male,Jar,Salicylic Acid,1,USA
11328,Magic Eye Shadow,Drunk Elephant,11,Occasional,79.01,2.8,6933,30ml,Combination,Female,Jar,Aloe Vera,1,UK
11329,Magic Moisturizer,Sisley,11,Weekly,130.24,2.9,8483,30ml,Combination,Female,Compact,Hyaluronic Acid,1,France
11330,Divine Powder,KVD Beauty,20,Occasional,44.91,4.2,6620,250ml,Normal,Male,Tube,Glycerin,1,South Korea
11331,Ultra Lip Liner,ColourPop,8,Daily,18.28,2.2,7537,100ml,Oily,Unisex,Jar,Retinol,0,Italy
11332,Divine Setting Spray,RMS Beauty,15,Monthly,47.58,4.4,5923,50ml,Sensitive,Female,Tube,Hyaluronic Acid,0,Italy
11333,Divine Exfoliator,Bite Beauty,12,Occasional,94.04,4.5,7929,200ml,Oily,Male,Stick,Retinol,1,Germany
11334,Perfect Blush,Bobby Brown,14,Occasional,46.74,3.8,2847,30ml,Combination,Unisex,Bottle,Retinol,1,Japan
11335,Perfect Highlighter,Becca,6,Monthly,41.91,1,3989,50ml,Dry,Unisex,Stick,Shea Butter,0,Germany
11336,Perfect Makeup Remover,Natasha Denona,7,Monthly,82,1.7,4989,50ml,Dry,Male,Bottle,Retinol,0,Germany
11337,Ultra Concealer,RMS Beauty,17,Monthly,117.33,2.1,3387,200ml,Oily,Female,Jar,Salicylic Acid,0,Australia
11338,Super Face Oil,Bourjois,19,Weekly,22.61,1.1,2575,250ml,Sensitive,Male,Compact,Salicylic Acid,1,Germany
11339,Ultra Lip Liner,E.l.f.,11,Daily,27.71,3.9,7302,50ml,Oily,Female,Spray,Salicylic Acid,0,Australia
11340,Divine Serum,Perricone MD,17,Monthly,133.3,1.1,6247,30ml,Normal,Unisex,Spray,Shea Butter,1,South Korea
11341,Divine Mascara,Ilia Beauty,10,Occasional,22.74,2.1,5352,100ml,Oily,Female,Tube,Vitamin C,1,Italy
11342,Magic Setting Spray,Glossier,15,Monthly,130.15,1.5,185,50ml,Oily,Male,Compact,Shea Butter,0,Japan
11343,Super Lip Gloss,Urban Decay,10,Daily,108.96,4.8,399,50ml,Sensitive,Unisex,Spray,Shea Butter,0,Japan
11344,Divine Exfoliator,Huda Beauty,20,Weekly,46.05,3.7,3257,200ml,Oily,Male,Stick,Hyaluronic Acid,0,France
11345,Super Lip Liner,IT Cosmetics,19,Weekly,52.22,2.4,6880,200ml,Combination,Male,Jar,Retinol,0,UK
11346,Perfect Concealer,RMS Beauty,20,Daily,144.17,1,6233,200ml,Oily,Female,Jar,Shea Butter,1,Italy
11347,Divine Foundation,IT Cosmetics,23,Daily,42.87,3.9,8089,30ml,Sensitive,Male,Tube,Salicylic Acid,0,Japan
11348,Divine BB Cream,Perricone MD,16,Daily,49.62,4.7,4745,150ml,Sensitive,Male,Spray,Retinol,1,Australia
11349,Ultra Blush,Morphe,20,Daily,22.07,2.7,2627,200ml,Combination,Male,Spray,Vitamin C,0,UK
11350,Super Primer,Too Faced,6,Occasional,73.98,2.9,5989,50ml,Oily,Male,Jar,Shea Butter,1,France
11351,Perfect Mascara,Perricone MD,7,Occasional,71.52,2.7,6010,250ml,Combination,Female,Compact,Retinol,0,UK
11352,Super Blush,Danessa Myricks,23,Weekly,54.35,3.9,1734,250ml,Normal,Male,Jar,Salicylic Acid,1,Germany
11353,Divine BB Cream,Urban Decay,20,Daily,63.62,4.5,1611,30ml,Normal,Male,Spray,Salicylic Acid,0,Italy
11354,Super Bronzer,Fenty Beauty,21,Monthly,51.78,3.9,4150,50ml,Normal,Female,Stick,Vitamin C,0,Australia
11355,Super Mascara,Laura Mercier,12,Daily,122.72,4.5,62,250ml,Dry,Male,Jar,Shea Butter,1,Italy
11356,Magic CC Cream,Ilia Beauty,8,Weekly,89.56,2.9,8926,100ml,Dry,Female,Spray,Vitamin C,0,Germany
11357,Super Exfoliator,Becca,9,Daily,106.24,2.1,1087,100ml,Combination,Female,Jar,Retinol,0,South Korea
11358,Magic Primer,Tarte,15,Monthly,145.57,1.5,2494,30ml,Sensitive,Unisex,Bottle,Vitamin C,0,Germany
11359,Ultra Serum,Huda Beauty,19,Monthly,72.01,2.1,6939,250ml,Combination,Unisex,Stick,Vitamin C,0,Germany
11360,Ultra Blush,Shiseido,14,Occasional,132.3,3.7,7316,50ml,Sensitive,Male,Stick,Salicylic Acid,0,Germany
11361,Super Foundation,Bobby Brown,6,Occasional,70.39,2,8502,250ml,Dry,Unisex,Compact,Hyaluronic Acid,0,USA
11362,Magic CC Cream,Milk Makeup,3,Daily,78.06,2.4,4786,100ml,Oily,Female,Bottle,Vitamin C,0,Germany
11363,Super Bronzer,Kiehl’s,9,Weekly,58.55,1.8,6309,150ml,Oily,Unisex,Stick,Glycerin,0,South Korea
11364,Perfect Contour,Pat McGrath Labs,12,Daily,21.54,3.1,4951,200ml,Oily,Female,Bottle,Vitamin C,0,Italy
11365,Perfect Moisturizer,Patrick Ta,24,Monthly,23.01,4,9584,200ml,Oily,Unisex,Compact,Vitamin C,1,Japan
11366,Perfect Eyeliner,Laura Mercier,19,Occasional,65.26,3.5,9116,150ml,Normal,Male,Spray,Salicylic Acid,0,UK
11367,Magic Eye Shadow,E.l.f.,13,Daily,51.62,2.8,4473,30ml,Oily,Male,Bottle,Glycerin,0,Germany
11368,Perfect Cleanser,Drunk Elephant,10,Daily,27.8,4,1154,30ml,Oily,Female,Bottle,Shea Butter,1,France
11369,Perfect Primer,Becca,22,Occasional,81.6,4.2,7371,100ml,Normal,Unisex,Stick,Vitamin C,1,Japan
11370,Ultra CC Cream,Hourglass,10,Daily,11.21,1.1,1778,30ml,Normal,Male,Tube,Aloe Vera,1,Australia
11371,Divine Concealer,Tarte,5,Monthly,29.18,1.3,9086,200ml,Oily,Male,Compact,Aloe Vera,1,South Korea
11372,Magic Powder,Morphe,14,Daily,104.25,2.6,5787,150ml,Dry,Unisex,Spray,Aloe Vera,1,Germany
11373,Perfect Blush,Hourglass,8,Weekly,127.8,3.3,8377,30ml,Combination,Unisex,Compact,Salicylic Acid,1,France
11374,Super Foundation,Drunk Elephant,8,Monthly,29.49,4.3,1053,150ml,Combination,Female,Stick,Shea Butter,0,Australia
11375,Divine Foundation,Pat McGrath Labs,14,Daily,91.55,1.6,1728,100ml,Sensitive,Male,Jar,Shea Butter,0,Germany
11376,Ultra Contour,IT Cosmetics,21,Weekly,114.77,1,8927,150ml,Sensitive,Unisex,Tube,Vitamin C,0,Japan
11377,Perfect Moisturizer,Glossier,15,Weekly,100.33,3.3,2211,250ml,Oily,Female,Spray,Glycerin,0,South Korea
11378,Magic Eyeliner,Bobby Brown,12,Occasional,133.8,4.4,1018,250ml,Dry,Female,Compact,Glycerin,0,France
11379,Divine BB Cream,RMS Beauty,7,Monthly,31.93,3,9814,150ml,Oily,Male,Compact,Salicylic Acid,0,South Korea
11380,Magic Blush,Make Up For Ever,11,Daily,29.01,1.3,5619,30ml,Normal,Unisex,Tube,Hyaluronic Acid,0,South Korea
11381,Super Face Mask,Juvia’s Place,21,Daily,72.63,2.8,8273,50ml,Normal,Male,Bottle,Glycerin,1,USA
11382,Perfect Lipstick,Bite Beauty,15,Weekly,113.41,3.5,7244,100ml,Combination,Unisex,Compact,Glycerin,1,Italy
11383,Perfect Primer,Danessa Myricks,21,Daily,45.44,4.3,9168,100ml,Oily,Unisex,Compact,Vitamin C,0,South Korea
11384,Super BB Cream,Bobby Brown,15,Monthly,91.43,1.5,6511,30ml,Dry,Unisex,Stick,Glycerin,1,Italy
11385,Divine BB Cream,Rare Beauty,21,Weekly,106.51,2.5,8660,150ml,Dry,Unisex,Stick,Shea Butter,0,Japan
11386,Magic Concealer,KVD Beauty,18,Weekly,52.91,3.9,8128,100ml,Sensitive,Unisex,Tube,Salicylic Acid,1,France
11387,Divine Makeup Remover,Becca,24,Weekly,96.32,2.7,1095,150ml,Dry,Male,Stick,Salicylic Acid,1,Italy
11388,Ultra Moisturizer,Natasha Denona,12,Monthly,62.84,3.2,1538,200ml,Oily,Unisex,Stick,Hyaluronic Acid,0,USA
11389,Ultra Bronzer,Farsali,12,Daily,68.28,4.3,1742,100ml,Sensitive,Male,Bottle,Retinol,1,Italy
11390,Ultra Highlighter,Rare Beauty,3,Occasional,31.09,4.8,7359,200ml,Normal,Female,Jar,Shea Butter,1,South Korea
11391,Divine Concealer,Clinique,21,Weekly,22.52,4.9,1128,50ml,Normal,Female,Tube,Hyaluronic Acid,1,France
11392,Perfect Powder,IT Cosmetics,7,Monthly,42.71,4.8,881,200ml,Normal,Male,Bottle,Glycerin,0,Germany
11393,Divine Lip Gloss,Clinique,24,Monthly,144.69,1.6,230,250ml,Normal,Male,Jar,Vitamin C,1,France
11394,Ultra Blush,Clinique,19,Daily,28.03,4.4,7839,200ml,Combination,Male,Jar,Shea Butter,0,Japan
11395,Magic Cleanser,Patrick Ta,21,Daily,30.22,2.3,5367,50ml,Combination,Unisex,Spray,Retinol,0,USA
11396,Divine Mascara,Milk Makeup,11,Weekly,25.36,2.4,2681,100ml,Oily,Male,Jar,Aloe Vera,0,Italy
11397,Perfect Foundation,Becca,16,Daily,74.52,2.8,4360,50ml,Dry,Female,Compact,Retinol,0,UK
11398,Super Foundation,Natasha Denona,21,Weekly,122.89,1.4,3652,150ml,Sensitive,Unisex,Tube,Retinol,0,South Korea
11399,Super Blush,Tarte,6,Weekly,15.88,1.8,4151,250ml,Combination,Male,Spray,Vitamin C,0,Japan
11400,Divine Concealer,Juvia’s Place,23,Monthly,82.51,3.6,5999,250ml,Dry,Female,Bottle,Shea Butter,0,Japan
11401,Divine CC Cream,Rare Beauty,15,Weekly,101.78,1.5,2297,100ml,Sensitive,Unisex,Stick,Retinol,1,UK
11402,Ultra Eye Shadow,Pat McGrath Labs,6,Weekly,63.32,3.4,10000,50ml,Oily,Female,Jar,Retinol,0,Italy
11403,Magic Setting Spray,Danessa Myricks,24,Weekly,101.49,3.1,4451,30ml,Dry,Unisex,Jar,Aloe Vera,0,Japan
11404,Magic BB Cream,Perricone MD,8,Monthly,11.18,3.8,3541,250ml,Oily,Male,Tube,Retinol,1,USA
11405,Perfect Contour,Glossier,20,Monthly,41.43,1,4380,200ml,Oily,Female,Jar,Hyaluronic Acid,1,Italy
11406,Ultra Mascara,Perricone MD,18,Occasional,129.91,2,8457,100ml,Normal,Unisex,Jar,Hyaluronic Acid,1,Germany
11407,Super Lip Liner,Rare Beauty,14,Daily,130.48,2.1,3963,50ml,Sensitive,Unisex,Compact,Aloe Vera,0,Japan
11408,Magic Mascara,Milk Makeup,20,Daily,104.61,3.9,9166,30ml,Combination,Female,Tube,Shea Butter,1,South Korea
11409,Magic Moisturizer,Tatcha,19,Monthly,41.28,4.1,6750,150ml,Sensitive,Unisex,Jar,Vitamin C,1,Australia
11410,Super Setting Spray,Fenty Beauty,14,Weekly,82.28,1.4,4653,50ml,Dry,Female,Bottle,Salicylic Acid,0,Australia
11411,Perfect Lip Liner,Bite Beauty,11,Occasional,61.89,3.8,9354,100ml,Combination,Male,Tube,Shea Butter,0,Italy
11412,Magic Face Oil,Fenty Beauty,13,Daily,133.14,2.6,8487,200ml,Combination,Female,Compact,Glycerin,1,UK
11413,Super Blush,Hourglass,4,Monthly,82.83,3.5,4687,200ml,Oily,Female,Stick,Shea Butter,0,USA
11414,Magic Exfoliator,Tatcha,13,Daily,10.05,1,9890,100ml,Sensitive,Male,Jar,Aloe Vera,0,South Korea
11415,Super Powder,Shiseido,2,Occasional,112,2.8,992,250ml,Oily,Male,Compact,Glycerin,1,USA
11416,Divine Serum,Farsali,13,Daily,111.37,2.4,9583,250ml,Oily,Male,Stick,Hyaluronic Acid,1,Italy
11417,Ultra Lipstick,ColourPop,12,Occasional,23.24,3.7,7650,100ml,Oily,Female,Spray,Vitamin C,1,Australia
11418,Super CC Cream,Tarte,9,Monthly,69.03,4.6,4575,200ml,Dry,Male,Bottle,Glycerin,0,UK
11419,Perfect Face Oil,Becca,8,Occasional,145.92,1.8,4540,250ml,Oily,Unisex,Compact,Glycerin,1,Italy
11420,Perfect Moisturizer,Becca,19,Monthly,125.6,2.7,4691,50ml,Combination,Unisex,Tube,Glycerin,1,Germany
11421,Divine Lip Gloss,Shiseido,6,Weekly,45.99,4.4,2805,50ml,Normal,Female,Spray,Aloe Vera,0,Germany
11422,Ultra Lip Gloss,Huda Beauty,22,Daily,103.79,1.2,8819,150ml,Combination,Unisex,Stick,Salicylic Acid,0,Germany
11423,Divine BB Cream,Perricone MD,21,Daily,31.77,2.9,8545,150ml,Combination,Female,Jar,Retinol,1,Italy
11424,Perfect Highlighter,NARS,12,Monthly,130.43,4.2,5213,200ml,Combination,Unisex,Jar,Retinol,0,Italy
11425,Divine Lipstick,Ilia Beauty,11,Weekly,122.7,1.1,4714,250ml,Dry,Unisex,Bottle,Aloe Vera,1,Australia
11426,Divine CC Cream,RMS Beauty,6,Weekly,100.14,1.7,4840,200ml,Dry,Male,Jar,Aloe Vera,1,USA
11427,Super Lip Liner,Bobby Brown,11,Weekly,44.48,4.7,8170,30ml,Normal,Male,Stick,Retinol,1,Germany
11428,Ultra Lip Liner,Yves Saint Laurent,8,Daily,72.9,3.4,2365,150ml,Combination,Female,Jar,Vitamin C,0,South Korea
11429,Perfect Lip Gloss,Farsali,9,Weekly,25.81,3.3,3109,150ml,Oily,Unisex,Jar,Hyaluronic Acid,1,Italy
11430,Perfect Moisturizer,Bobby Brown,15,Weekly,26.48,1.5,4731,150ml,Oily,Unisex,Jar,Glycerin,1,France
11431,Divine Serum,Sisley,15,Monthly,107.59,2.6,5096,100ml,Oily,Male,Bottle,Glycerin,1,UK
11432,Perfect Serum,Pat McGrath Labs,16,Daily,64.25,1.9,7821,50ml,Dry,Female,Spray,Shea Butter,1,France
11433,Ultra Face Mask,Glossier,14,Occasional,30.37,3.1,6237,100ml,Combination,Male,Tube,Shea Butter,1,Australia
11434,Ultra Cleanser,Kylie Cosmetics,7,Occasional,126.12,4.3,9025,100ml,Sensitive,Male,Jar,Glycerin,1,South Korea
11435,Ultra Blush,Bobby Brown,3,Daily,117.49,2.6,4032,250ml,Oily,Female,Spray,Salicylic Acid,1,Italy
11436,Divine Lip Liner,Yves Saint Laurent,24,Monthly,109.58,4.5,6801,250ml,Dry,Unisex,Bottle,Aloe Vera,1,South Korea
11437,Magic Cleanser,Charlotte Tilbury,13,Monthly,106.83,4.7,1550,150ml,Combination,Female,Bottle,Hyaluronic Acid,0,Germany
11438,Perfect Powder,Rare Beauty,15,Daily,43.59,2.8,1715,50ml,Combination,Unisex,Stick,Vitamin C,1,UK
11439,Super Face Mask,Juvia’s Place,1,Monthly,99.91,3.4,4427,30ml,Sensitive,Male,Jar,Glycerin,0,Germany
11440,Perfect Setting Spray,Clinique,16,Weekly,65.43,2,3787,250ml,Normal,Unisex,Jar,Vitamin C,0,France
11441,Magic CC Cream,Hourglass,2,Daily,146.34,3.3,5856,150ml,Oily,Female,Jar,Retinol,0,Japan
11442,Magic CC Cream,Morphe,2,Daily,49.63,4.3,5325,200ml,Combination,Unisex,Stick,Vitamin C,1,Australia
11443,Ultra Eyeliner,IT Cosmetics,1,Monthly,134.59,3.7,2733,100ml,Normal,Female,Stick,Hyaluronic Acid,1,UK
11444,Super Face Oil,ColourPop,5,Monthly,103.67,4.8,3841,200ml,Combination,Female,Compact,Hyaluronic Acid,1,USA
11445,Divine Face Oil,Yves Saint Laurent,17,Weekly,53.61,3.2,9737,50ml,Normal,Female,Spray,Hyaluronic Acid,0,Italy
11446,Super Bronzer,Danessa Myricks,23,Monthly,70.47,4.1,7038,150ml,Sensitive,Female,Bottle,Hyaluronic Acid,0,Italy
11447,Super Contour,Bite Beauty,3,Occasional,146.66,2.1,2744,100ml,Combination,Unisex,Spray,Vitamin C,0,Australia
11448,Perfect Blush,Kylie Cosmetics,1,Weekly,127.88,3,222,100ml,Dry,Female,Jar,Glycerin,0,UK
11449,Perfect Exfoliator,Clinique,14,Occasional,24.5,3.2,7351,150ml,Sensitive,Female,Spray,Retinol,1,Germany
11450,Magic Face Mask,Danessa Myricks,8,Occasional,107.84,3.8,5742,150ml,Combination,Male,Compact,Vitamin C,0,Germany
11451,Ultra Highlighter,Bite Beauty,3,Monthly,54,2.8,5765,30ml,Dry,Female,Compact,Aloe Vera,1,UK
11452,Super Setting Spray,Huda Beauty,4,Weekly,25.49,1.5,5501,30ml,Dry,Female,Compact,Vitamin C,1,UK
11453,Ultra Face Oil,Make Up For Ever,24,Daily,137.05,2.3,1999,250ml,Sensitive,Female,Spray,Vitamin C,0,France
11454,Magic Lipstick,Pat McGrath Labs,12,Monthly,111.47,1.1,6772,150ml,Oily,Male,Stick,Vitamin C,0,South Korea
11455,Magic Eyeliner,Pat McGrath Labs,5,Monthly,132.62,3.1,8325,200ml,Sensitive,Unisex,Compact,Glycerin,0,Italy
11456,Divine Highlighter,Urban Decay,5,Weekly,82.3,1.4,4915,150ml,Combination,Male,Compact,Shea Butter,1,Italy
11457,Ultra Lip Liner,Ilia Beauty,9,Monthly,82.24,4.5,4929,250ml,Normal,Male,Tube,Salicylic Acid,1,UK
11458,Super Contour,Fenty Beauty,6,Daily,21.22,2.6,6784,50ml,Normal,Male,Tube,Aloe Vera,1,Japan
11459,Divine Lip Liner,Sisley,2,Daily,46.53,3.8,9324,150ml,Oily,Unisex,Spray,Vitamin C,1,South Korea
11460,Super Lip Gloss,Kylie Cosmetics,3,Occasional,147.89,5,941,200ml,Dry,Unisex,Jar,Retinol,1,UK
11461,Super Moisturizer,Sisley,16,Daily,142.5,2.6,3269,30ml,Sensitive,Male,Jar,Salicylic Acid,0,France
11462,Divine Face Mask,ColourPop,9,Weekly,130.89,4.7,3237,200ml,Normal,Male,Spray,Shea Butter,0,USA
11463,Ultra Lip Liner,ColourPop,8,Weekly,19.46,4.2,5874,200ml,Normal,Unisex,Tube,Salicylic Acid,1,Germany
11464,Divine Bronzer,KVD Beauty,1,Weekly,79.54,1,7442,50ml,Oily,Unisex,Tube,Vitamin C,0,Japan
11465,Divine Lip Liner,Too Faced,22,Weekly,94.83,3.4,2902,250ml,Normal,Unisex,Bottle,Shea Butter,1,South Korea
11466,Magic Lip Liner,KVD Beauty,23,Weekly,45.84,3.8,6243,250ml,Dry,Female,Stick,Glycerin,1,UK
11467,Perfect Bronzer,NARS,11,Occasional,57.63,3.6,3988,50ml,Normal,Male,Compact,Hyaluronic Acid,1,France
11468,Super Face Oil,Fenty Beauty,20,Weekly,21.52,4.3,4699,50ml,Combination,Male,Stick,Vitamin C,0,France
11469,Ultra Bronzer,Danessa Myricks,6,Occasional,65.46,2.9,2515,100ml,Sensitive,Unisex,Spray,Salicylic Acid,0,Germany
11470,Ultra Eye Shadow,Morphe,6,Weekly,13.99,2.1,4337,200ml,Normal,Unisex,Bottle,Hyaluronic Acid,0,Japan
11471,Perfect CC Cream,IT Cosmetics,20,Monthly,63.63,2.9,9176,50ml,Oily,Unisex,Jar,Retinol,0,Germany
11472,Divine Powder,Anastasia Beverly Hills,4,Weekly,53.54,2.2,762,100ml,Sensitive,Female,Compact,Aloe Vera,0,Italy
11473,Perfect Serum,Glossier,2,Monthly,50.42,4.8,2773,200ml,Dry,Female,Tube,Aloe Vera,0,Italy
11474,Divine Cleanser,Clinique,3,Monthly,143.8,1.8,3886,50ml,Sensitive,Male,Tube,Vitamin C,0,USA
11475,Super Setting Spray,Milk Makeup,24,Weekly,131.05,4.6,7235,250ml,Dry,Female,Compact,Vitamin C,1,Germany
11476,Magic Blush,Bobby Brown,20,Daily,127.4,1.2,7979,250ml,Normal,Male,Jar,Shea Butter,1,France
11477,Divine Setting Spray,Tatcha,10,Occasional,96.1,2.3,4874,50ml,Oily,Male,Jar,Aloe Vera,1,Australia
11478,Magic Concealer,Fenty Beauty,19,Daily,45.1,4.1,1836,250ml,Combination,Male,Bottle,Retinol,0,Germany
11479,Divine Highlighter,IT Cosmetics,22,Occasional,104.14,2.2,8749,30ml,Oily,Male,Bottle,Glycerin,1,Australia
11480,Ultra Serum,Bobby Brown,17,Daily,107.64,4.2,8938,200ml,Dry,Male,Bottle,Retinol,0,USA
11481,Divine Cleanser,Morphe,2,Weekly,62.43,3.1,2282,200ml,Normal,Female,Compact,Shea Butter,0,Italy
11482,Divine BB Cream,Bite Beauty,1,Occasional,40.24,4.6,7933,250ml,Dry,Male,Bottle,Glycerin,0,France
11483,Magic Lip Liner,KVD Beauty,20,Daily,103.96,3.3,8370,50ml,Dry,Male,Compact,Salicylic Acid,0,Italy
